"areasymbol","areaname","mukey","musym","muname","cokey","compname","comppct_r","chkey","hzname","hzdept_r","hzdepb_r","claytotal_r","sandtotal_r","sandvf_r","silttotal_r","om_r","dbthirdbar_r","kffact","kwfact","hydgrp","slope_r"
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434166,"116lp","Xeric Vitricryands, tephra over till-Terracelake-Rock outcrop-Xeric Vitricryands, cirque floor, complex, 5 to 35 percent slopes",27090047,"Acroph",5,80879003,"A1",3,6,1,97.5,7.3,1.5,15.7,0.9,".10",".10","D",15
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434167,"120lp","Buttelake-Sunhoff-Talved complex, 20 to 65 percent slopes",27090048,"Talved",10,80879007,"A",3,13,1,80.6,9.2,18.4,3,1,".10",".02","A",65
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434167,"120lp","Buttelake-Sunhoff-Talved complex, 20 to 65 percent slopes",27090049,"Sunhoff",15,80879014,"A",2,14,2,80.9,15.5,17.1,3.5,0.9,".10",".10","A",35
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434167,"120lp","Buttelake-Sunhoff-Talved complex, 20 to 65 percent slopes",27090051,"Buttelake",65,80879020,"A",1,8,0,92.1,8.1,7.9,3.03,0.9,".02",".02","A",49
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434167,"120lp","Buttelake-Sunhoff-Talved complex, 20 to 65 percent slopes",27090052,"Scoured",5,80879027,"A",2,10,1.7,74,12,24.3,15.9,0.76,".24",".05","B",50
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434248,"125lp","Humic Haploxerands, stream terraces-Aquandic Humaquepts, flood plains, complex, 0 to 15 percent slopes",27090054,"Aquandic Humaquepts",40,80879037,"A1",3,9,13,45.4,12.8,41.6,25,1.3,".32",".24","B/D",3
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434248,"125lp","Humic Haploxerands, stream terraces-Aquandic Humaquepts, flood plains, complex, 0 to 15 percent slopes",27090055,"Humic Haploxerands",55,80879045,"A1",3,11,4,66.5,12.2,29.5,4,0.9,".15",".10","A",6
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434248,"125lp","Humic Haploxerands, stream terraces-Aquandic Humaquepts, flood plains, complex, 0 to 15 percent slopes",27090057,"Aeric Endoaquents",3,80879048,"C1",7,13,3,80.1,75.4,16.9,2.5,1.6,".49",".49","A/D",3
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434249,"126lp","Kingsiron-Dittmar-Rock outcrop complex, 20 to 80 percent slopes",27090059,"Dittmar",20,80879062,"A1",2,5,3,67.3,12.3,29.7,8,1,".28",".10","D",28
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434249,"126lp","Kingsiron-Dittmar-Rock outcrop complex, 20 to 80 percent slopes",27090060,"Kingsiron",45,80879064,"A1",2,8,4,65,17.1,31,15,0.95,".20",".05","A",55
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434249,"126lp","Kingsiron-Dittmar-Rock outcrop complex, 20 to 80 percent slopes",27090061,"Aquepts",2,80879071,"Ag",6,15,4,66.5,12.2,29.5,22,1.3,".24",".10","A/D",45
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434249,"126lp","Kingsiron-Dittmar-Rock outcrop complex, 20 to 80 percent slopes",27090063,"Scoured",10,80879080,"A",2,10,1.7,74,12,24.3,15.9,0.76,".24",".05","B",50
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434249,"126lp","Kingsiron-Dittmar-Rock outcrop complex, 20 to 80 percent slopes",27090064,"Bearrubble",3,80879084,"A",7,14,1,98.4,14.4,0.6,18,0.9,".02",".02","A",70
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434251,"127lp","Humic Haploxerands, strath terrace-Aquepts complex, 5 to 50 percent slopes",27090065,"Aquepts",15,80879093,"Ag",6,15,4,66.5,12.2,29.5,22,1.3,".24",".10","A/D",15
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434251,"127lp","Humic Haploxerands, strath terrace-Aquepts complex, 5 to 50 percent slopes",27090066,"Humic Haploxerands",65,80879098,"A1",2,9,8,68.5,12,23.5,16,1,".15",".05","C",12
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434251,"127lp","Humic Haploxerands, strath terrace-Aquepts complex, 5 to 50 percent slopes",27090067,"Endoaquepts",1,80879108,"A1",5,10,8,70.1,18.9,21.9,16,1,".20",".15","C/D",11
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434251,"127lp","Humic Haploxerands, strath terrace-Aquepts complex, 5 to 50 percent slopes",27090068,"Aquandic Humaquepts",4,80879117,"A1",3,9,13,45.4,12.8,41.6,25,1.3,".32",".24","B/D",5
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434251,"127lp","Humic Haploxerands, strath terrace-Aquepts complex, 5 to 50 percent slopes",27090069,"Humic Haploxerands",5,80879120,"A1",6,10,5,65.6,12.1,29.4,15,0.9,".24",".10","A",15
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434251,"127lp","Humic Haploxerands, strath terrace-Aquepts complex, 5 to 50 percent slopes",27090071,"Dittmar",5,80879133,"A1",2,5,3,67.3,12.3,29.7,8,1,".28",".10","D",40
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434252,"129lp","Humic Haploxerands, colluvium, 10 to 40 percent slopes",27090072,"Humic Haploxerands",80,80879141,"A1",6,10,5,65.6,12.1,29.4,15,0.9,".24",".10","A",24
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434252,"129lp","Humic Haploxerands, colluvium, 10 to 40 percent slopes",27090073,"Kingsiron",10,80879148,"A1",2,8,4,65,17.1,31,15,0.95,".20",".05","A",20
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434252,"129lp","Humic Haploxerands, colluvium, 10 to 40 percent slopes",27090075,"Aquepts",2,80879154,"Ag",6,15,4,66.5,12.2,29.5,22,1.3,".24",".10","A/D",15
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434252,"129lp","Humic Haploxerands, colluvium, 10 to 40 percent slopes",27090076,"Humic Haploxerands",2,80879161,"A1",2,9,8,68.5,12,23.5,16,1,".15",".05","C",15
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434254,"137lp","Xeric Vitricryands-Rock outcrop complex, 10 to 45 percent slopes",27090082,"Xeric Vitricryands",75,80879190,"A1",0,7,2,80.9,15.5,17.1,3,0.9,".10",".05","A",10
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434254,"137lp","Xeric Vitricryands-Rock outcrop complex, 10 to 45 percent slopes",27090083,"Terracelake",2,80879197,"A",3,7,3,67.3,12.3,29.7,8,1,".24",".15","B",40
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434254,"137lp","Xeric Vitricryands-Rock outcrop complex, 10 to 45 percent slopes",27090084,"Acroph",3,80879204,"A1",3,6,1,97.5,7.3,1.5,15.7,0.9,".10",".10","D",40
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434255,"141lp","Humic Haploxerands-Typic Haploxerands-Bearrubble-Rubble land complex, 5 to 40 percent slopes",27090085,"Typic Haploxerands",35,80879217,"A",2,6,2,68.2,12.4,29.8,14,0.9,".17",".10","A",30
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434255,"141lp","Humic Haploxerands-Typic Haploxerands-Bearrubble-Rubble land complex, 5 to 40 percent slopes",27090086,"Humic Haploxerands",40,80879226,"A1",7,11,5,64.3,17.1,30.7,15,1,".28",".28","B",22
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434255,"141lp","Humic Haploxerands-Typic Haploxerands-Bearrubble-Rubble land complex, 5 to 40 percent slopes",27090088,"Bearrubble",15,80879230,"A",7,14,1,98.4,14.4,0.6,18,0.9,".02",".02","A",8
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434256,"142lp","Cragwash ashy loamy coarse sand, 1 to 30 percent slopes",27090089,"Cragwash",85,80879237,"A1",4,7,4.2,76,7.5,19.8,11.9,0.78,".15",".15","A",5
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434256,"142lp","Cragwash ashy loamy coarse sand, 1 to 30 percent slopes",27090090,"Aquepts",3,80879249,"Ag",6,15,4,66.5,12.2,29.5,22,1.3,".24",".10","A/D",2
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434257,"145lp","Sueredo bouldery ashy loamy coarse sand, 2 to 30 percent slopes",27090095,"Vitrandic Cryorthents",5,80879271,"A",0,10,1,80.6,9.2,18.4,0.2,1.2,".10",".05","A",5
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434257,"145lp","Sueredo bouldery ashy loamy coarse sand, 2 to 30 percent slopes",27090096,"Cragwash",3,80879286,"A1",4,7,4.2,76,7.5,19.8,11.9,0.78,".15",".15","A",3
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434257,"145lp","Sueredo bouldery ashy loamy coarse sand, 2 to 30 percent slopes",27090098,"Aquepts",2,80879293,"Ag",6,15,4,66.5,12.2,29.5,22,1.3,".24",".10","A/D",2
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434257,"145lp","Sueredo bouldery ashy loamy coarse sand, 2 to 30 percent slopes",27090099,"Badgerflat",2,80879300,"A1",2,9,3,67.3,12.3,29.7,6,0.9,".17",".05","B",5
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434258,"146lp","Sueredo bouldery ashy loamy coarse sand, 20 to 60 percent slopes",27090101,"Vitrandic Xerorthents",1,80879311,"C1",0,10,0.8,80.8,9.4,18.4,0.2,1.2,".10",".05","A",20
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434258,"146lp","Sueredo bouldery ashy loamy coarse sand, 20 to 60 percent slopes",27090102,"Vitrandic Cryorthents",3,80879321,"A",0,10,1,80.6,9.2,18.4,0.2,1.2,".10",".05","A",40
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434258,"146lp","Sueredo bouldery ashy loamy coarse sand, 20 to 60 percent slopes",27090104,"Scoured",3,80879329,"A",2,10,1.7,74,12,24.3,15.9,0.76,".24",".05","B",40
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434259,"147lp","Summertown gravelly ashy loamy coarse sand, 5 to 35 percent slopes",27090105,"Summertown",85,80879334,"A",9,14,2.4,79.9,13.3,17.7,4.6,1,".17",".10","A",20
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434259,"147lp","Summertown gravelly ashy loamy coarse sand, 5 to 35 percent slopes",27090107,"Vitrandic Xerorthents",2,80879338,"C1",0,10,0.8,80.8,9.4,18.4,0.2,1.2,".10",".05","A",8
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434259,"147lp","Summertown gravelly ashy loamy coarse sand, 5 to 35 percent slopes",27090109,"Humic Haploxerands",4,80879353,"A1",4,20,6,65,12,29,15,0.9,".24",".24","A",5
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434260,"150lp","Shadowlake-Terracelake-Acroph-Rock outcrop complex, 15 to 80 percent slopes",27090110,"Terracelake",30,80879361,"A",3,7,3,67.3,12.3,29.7,8,1,".24",".15","B",45
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434260,"150lp","Shadowlake-Terracelake-Acroph-Rock outcrop complex, 15 to 80 percent slopes",27090112,"Acroph",15,80879371,"A1",3,6,1,97.5,7.3,1.5,15.7,0.9,".10",".10","D",60
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434260,"150lp","Shadowlake-Terracelake-Acroph-Rock outcrop complex, 15 to 80 percent slopes",27090113,"Shadowlake",40,80879375,"A",2,6,5,65.6,12.1,29.4,10,1,".15",".05","A",45
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434260,"150lp","Shadowlake-Terracelake-Acroph-Rock outcrop complex, 15 to 80 percent slopes",27090114,"Aquepts",2,80879384,"Ag",6,15,4,66.5,12.2,29.5,22,1.3,".24",".10","A/D",40
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434261,"151lp","Terracelake-Acroph-Rock outcrop-Shadowlake complex, 15 to 80 percent slopes",27090117,"Shadowlake",15,80879399,"A",2,6,5,65.6,12.1,29.4,10,1,".15",".05","A",20
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434261,"151lp","Terracelake-Acroph-Rock outcrop-Shadowlake complex, 15 to 80 percent slopes",27090119,"Acroph",20,80879404,"A1",3,6,1,97.5,7.3,1.5,15.7,0.9,".10",".10","D",45
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434261,"151lp","Terracelake-Acroph-Rock outcrop-Shadowlake complex, 15 to 80 percent slopes",27090120,"Terracelake",40,80879410,"A",3,7,3,67.3,12.3,29.7,8,1,".24",".15","B",34
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434261,"151lp","Terracelake-Acroph-Rock outcrop-Shadowlake complex, 15 to 80 percent slopes",27090123,"Aquepts",2,80879429,"Ag",6,15,4,66.5,12.2,29.5,22,1.3,".24",".10","A/D",40
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434261,"151lp","Terracelake-Acroph-Rock outcrop-Shadowlake complex, 15 to 80 percent slopes",27090124,"Vitrandic Cryorthents",1,80879435,"A",0,10,1,80.6,9.2,18.4,0.2,1.2,".10",".05","A",40
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434262,"152lp","Terracelake-Shadowlake-Acroph-Rock outcrop complex, 5 to 35 percent slopes",27090126,"Acroph",15,80879442,"A1",3,6,1,97.5,7.3,1.5,15.7,0.9,".10",".10","D",8
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434262,"152lp","Terracelake-Shadowlake-Acroph-Rock outcrop complex, 5 to 35 percent slopes",27090127,"Terracelake",35,80879448,"A",3,7,3,67.3,12.3,29.7,8,1,".24",".15","B",8
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434262,"152lp","Terracelake-Shadowlake-Acroph-Rock outcrop complex, 5 to 35 percent slopes",27090128,"Shadowlake",30,80879456,"A",2,6,5,65.6,12.1,29.4,10,1,".15",".05","A",8
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434262,"152lp","Terracelake-Shadowlake-Acroph-Rock outcrop complex, 5 to 35 percent slopes",27090129,"Aquepts",2,80879465,"Ag",6,15,4,66.5,12.2,29.5,22,1.3,".24",".10","A/D",2
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434262,"152lp","Terracelake-Shadowlake-Acroph-Rock outcrop complex, 5 to 35 percent slopes",27090130,"Vitrandic Cryorthents",4,80879466,"A",0,10,1,80.6,9.2,18.4,0.2,1.2,".10",".05","A",8
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434263,"157lp","Typic Vitrixerands, very deep, 5 to 50 percent slopes",27090132,"Typic Vitrixerands",90,80879492,"A1",10,16,4,66.5,12.2,29.5,5,0.95,".15",".10","A",9
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434263,"157lp","Typic Vitrixerands, very deep, 5 to 50 percent slopes",27090133,"Typic Vitrixerands,",3,80879495,"A",3,7,4,65,17.1,31,5,1,".20",".20","B",20
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434264,"158lp","Typic Vitrixerands, unglaciated-Rock outcrop complex, 5 to 20 percent slopes",27090136,"Typic Vitrixerands",75,80879505,"A",3,7,4,65,17.1,31,5,1,".20",".20","B",13
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434264,"158lp","Typic Vitrixerands, unglaciated-Rock outcrop complex, 5 to 20 percent slopes",27090137,"Typic Vitrixerands",5,80879511,"A1",10,16,4,66.5,12.2,29.5,5,0.95,".15",".10","A",10
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434265,"160lp","Aeric Endoaquents-Humic Haploxerands, stream terraces-Riverwash complex, 2 to 30 percent slopes",27090139,"Humic Haploxerands",35,80879519,"A1",3,11,4,66.5,12.2,29.5,4,0.9,".15",".10","A",4
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434265,"160lp","Aeric Endoaquents-Humic Haploxerands, stream terraces-Riverwash complex, 2 to 30 percent slopes",27090140,"Aeric Endoaquents",45,80879525,"C1",7,13,3,80.1,75.4,16.9,2.5,1.6,".49",".49","A/D",4
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434265,"160lp","Aeric Endoaquents-Humic Haploxerands, stream terraces-Riverwash complex, 2 to 30 percent slopes",27090141,"Aquandic Humaquepts",5,80879534,"A1",3,9,13,45.4,12.8,41.6,25,1.3,".32",".24","B/D",3
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434266,"162lp","Humic Haploxerands, outwash, 1 to 8 percent slopes",27090142,"Humic Haploxerands",95,80879542,"A1",4,20,6,65,12,29,15,0.9,".24",".24","A",4
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434266,"162lp","Humic Haploxerands, outwash, 1 to 8 percent slopes",27090143,"Vitrandic Xerorthents",3,80879548,"C1",0,10,0.8,80.8,9.4,18.4,0.2,1.2,".10",".05","A",5
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434266,"162lp","Humic Haploxerands, outwash, 1 to 8 percent slopes",27090144,"Summertown",2,80879554,"A",9,14,2.4,79.9,13.3,17.7,4.6,1,".17",".10","A",8
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434267,"165lp","Aquandic Humaquepts-Histic Humaquepts-Aquandic Endoaquepts-Terric Haplohemists complex, 1 to 4 percent slopes",27090146,"Aquandic Endoaquepts",20,80879566,"A1",0,10,8,65.1,38.9,26.9,6,1.55,".43",".28","B/D",4
"CA708","Lassen National Forest, California, Parts of Lassen, Plumas, Butte, Shasta, and Siskiyou Counties",2434267,"165lp","Aquandic Humaquepts-Histic Humaquepts-Aquandic Endoaquepts-Terric Haplohemists complex, 1 to 4 percent slopes",27090149,"Humic Haploxerands",5,80879588,"A1",3,11,4,66.5,12.2,29.5,4,0.9,".15",".10","A",4
